"url","Link","Area","CostPerYear","ClosestSubway","SubwayDistance","City","City_link","Region","District","Subway","Street","Building","Address"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. от 90 м² до 270 м² от 99 990 руб./мес.","Своб. назнач. от 90 м² до 270 м² от 99 990 руб./мес.","13 332 руб. за м² в год","Улица Академика Янгеля","5; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮАО","р-н Чертаново Южное","м. Улица Академика Янгеля","улица Академика Янгеля","6К1","Москва; р-н Чертаново Южное; улица Академика Янгеля; 6К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 92 м² за 300 012 руб./мес.","Своб. назнач. 92 м² за 300 012 руб./мес.","39 132 руб. за м² в год","Ленинский проспект","13; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЮЗАО","р-н Гагаринский","м. Ленинский проспект","Ленинский проспект","38","Москва; р-н Гагаринский; Ленинский проспект; 38"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 473 м² за 300 355 руб./мес.","Своб. назнач. 473 м² за 300 355 руб./мес.","7 620 руб. за м² в год","Достоевская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СВАО","р-н Марьина роща","м. Достоевская","улица Советской Армии","7","Москва; р-н Марьина роща; улица Советской Армии; 7"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 63 м² за 300 042 руб./мес.","Своб. назнач. 63 м² за 300 042 руб./мес.","56 880 руб. за м² в год","Первомайская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Измайлово","м. Первомайская","Первомайская улица","81","Москва; р-н Измайлово; Первомайская улица; 81"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. от 312 м² до 625 м² от 149 760 руб./мес.","Своб. назнач. от 312 м² до 625 м² от 149 760 руб./мес.","5 760 руб. за м² в год","Тушинская","21; минута; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Покровское-Стрешнево","м. Тушинская","улица Свободы","20","Москва; р-н Покровское-Стрешнево; улица Свободы; 20"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 300 м² за 300 000 руб./мес.","Своб. назнач. 300 м² за 300 000 руб./мес.","12 000 руб. за м² в год","Дмитровская","13; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Тимирязевский","м. Дмитровская","Тимирязевская улица","6","Москва; р-н Тимирязевский; Тимирязевская улица; 6"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 200 м² за 300 000 руб./мес.","Своб. назнач. 200 м² за 300 000 руб./мес.","18 000 руб. за м² в год","Щелковская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ВАО","р-н Северное Измайлово","м. Щелковская","15-я Парковая улица","50","Москва; р-н Северное Измайлово; 15-я Парковая улица; 50"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 150 м² за 300 000 руб./мес.","Своб. назнач. 150 м² за 300 000 руб./мес.","24 000 руб. за м² в год","Молодежная","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Крылатское","м. Молодежная","Рублевское шоссе","28К1","Москва; р-н Крылатское; Рублевское шоссе; 28К1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 295 м² за 299 720 руб./мес.","Своб. назнач. 295 м² за 299 720 руб./мес.","12 192 руб. за м² в год","Селигерская","15; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Головинский","м. Селигерская","Солнечногорский проезд","11","Москва; р-н Головинский; Солнечногорский проезд; 11"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 80 м² за 300 000 руб./мес.","Своб. назнач. 80 м² за 300 000 руб./мес.","45 000 руб. за м² в год","Крылатское","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Крылатское","м. Крылатское","Осенний бульвар","15","Москва; р-н Крылатское; Осенний бульвар; 15"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. от 100 м² до 200 м² от 150 000 руб./мес.","Своб. назнач. от 100 м² до 200 м² от 150 000 руб./мес.","18 000 руб. за м² в год","Волоколамская","8; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Митино","м. Волоколамская","Новотушинский проезд","10","Москва; р-н Митино; Новотушинский проезд; 10"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 90 м² за 299 970 руб./мес.","Своб. назнач. 90 м² за 299 970 руб./мес.","39 996 руб. за м² в год","Курская","10; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Басманный","м. Курская","улица Покровка","41","Москва; р-н Басманный; улица Покровка; 41"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=29&region=1","Своб. назнач. 214 м² за 304 950 руб./мес.","Своб. назнач. 214 м² за 304 950 руб./мес.","17 100 руб. за м² в год","Коптево","2; минуты; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","САО","р-н Головинский","м. Коптево","Кронштадтский бульвар","37БС3","Москва; р-н Головинский; Кронштадтский бульвар; 37БС3"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=30&region=1","Своб. назнач. 77 м² за 305 316 руб./мес.","Своб. назнач. 77 м² за 305 316 руб./мес.","47 520 руб. за м² в год","Фили","15; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЗАО","р-н Филевский парк","м. Фили","Большая Филевская улица","4","Москва; р-н Филевский парк; Большая Филевская улица; 4"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=30&region=1","Своб. назнач. 246 м² за 307 500 руб./мес.","Своб. назнач. 246 м² за 307 500 руб./мес.","15 000 руб. за м² в год","Полежаевская","15; минут; на транспорте","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","СЗАО","р-н Хорошево-Мневники","м. Полежаевская","Таманская улица","2","Москва; р-н Хорошево-Мневники; Таманская улица; 2"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=30&region=1","Своб. назнач. 47 м² за 310 012 руб./мес.","Своб. назнач. 47 м² за 310 012 руб./мес.","79 152 руб. за м² в год","Серпуховская","2; минуты; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Замоскворечье","м. Серпуховская","Большая Серпуховская улица","32С1","Москва; р-н Замоскворечье; Большая Серпуховская улица; 32С1"
"https://www.cian.ru/cat.php?deal_type=rent&engine_version=2&offer_type=offices&office_type%5B0%5D=4&p=30&region=1","Своб. назнач. 188 м² за 313 334 руб./мес.","Своб. назнач. 188 м² за 313 334 руб./мес.","20 000 руб. за м² в год","Курская","7; минут; пешком","Москва","https://www.cian.ru/snyat-pomeshenie-pod-obshepit/","ЦАО","р-н Таганский","м. Курская","Наставнический переулок","3","Москва; р-н Таганский; Наставнический переулок; 3"
